"state","location","type","so2","no2","rspm","pm2_5","date"
"Tamil Nadu","Cuddalore","Residential",9,20,53,28,"2015-11-24"
"Tamil Nadu","Mettur","Industrial",7,24,28,17,"2015-11-24"
"West Bengal","Kolkata","Others",5,63,211,94,"2015-11-24"
"Goa","Usgao","Residential",4,9,52,19,"2015-11-25"
"Goa","Codli","Residential",4,9,64,19,"2015-11-25"
"Goa","Honda","Residential",4,9,31,10,"2015-11-25"
"Goa","Bicholim","Residential",4,9,67,24,"2015-11-25"
"Goa","Amona","Residential",4,9,64,23,"2015-11-25"
"Goa","Assanora","Residential",4,9,37,12,"2015-11-25"
"Goa","Kundaim","Industrial",4,9,64,25,"2015-11-25"
"Madhya Pradesh","Bhopal","Residential",2,10,71,21,"2015-11-25"
"Madhya Pradesh","Singrauli","Residential",12,17,85,46.3,"2015-11-25"
"Tamil Nadu","Madurai","Industrial",16,21,73,35.4,"2015-11-25"
"Tamil Nadu","Salem","Residential",8,25,58,17,"2015-11-25"
"Tamil Nadu","Coimbatore","Residential",3,19,82,16,"2015-11-25"
"West Bengal","Kolkata","Industrial",7,66,212,98,"2015-11-25"
"West Bengal","Barrackpore","Industrial",9,64,151,104,"2015-11-25"
"Delhi","Delhi","Industrial",4,67,470,210,"2015-11-26"
"Delhi","Delhi","Residential",4,58,346,96,"2015-11-26"
"Gujarat","ANKLESHWAR","Others",22,24,85,32,"2015-11-26"
"Madhya Pradesh","Nagda","Industrial",33,15,46,38,"2015-11-26"
"Madhya Pradesh","Singrauli","Residential",13,15,93,47,"2015-11-26"
"Odisha","Angul","Industrial",11,28,98,42,"2015-11-26"
"Odisha","Rayagada","Residential",4,21,45,29,"2015-11-26"
"Odisha","Angul","Residential",11,23,108,67,"2015-11-26"
"Odisha","Rourkela","Residential",7,14,100,41,"2015-11-26"
"Odisha","Cuttack","Residential",4,34,140,46,"2015-11-26"
"Odisha","Keonjhar","Residential",2,16,198,118,"2015-11-26"
"Odisha","Kalinga Nagar","Industrial",2,10,117,42,"2015-11-26"
"Odisha","Kalinga Nagar","Residential",2,10,119,38,"2015-11-26"
"Odisha","Rourkela","Residential",12,14,179,86,"2015-11-26"
"Odisha","Kalinga Nagar","Industrial",2,10,86,36,"2015-11-26"
"Tamil Nadu","Chennai","Industrial",14,14,42,26,"2015-11-26"
"Tamil Nadu","Coimbatore","Residential",4,24,66,20,"2015-11-26"
"West Bengal","Howrah","Residential",16,39,155,93,"2015-11-26"
"West Bengal","Durgapur","Residential",9,63,200,124,"2015-11-26"
"West Bengal","Kolkata","Residential",6,62,206,96,"2015-11-26"
"Dadra & Nagar Haveli","Khadoli","Industrial",16,26,83,23,"2015-11-27"
"Daman & Diu","Daman","Industrial",13,22,76,25,"2015-11-27"
"Delhi","Delhi","Residential",4,44,302,122,"2015-11-27"
"Delhi","Delhi","Residential",4,44,426,116,"2015-11-27"
"Goa","Curchorem","Residential",4,9,49,15,"2015-11-27"
"Goa","Margao","Residential",4,9,73,25,"2015-11-27"
"Goa","Ponda","Residential",4,9,54,20,"2015-11-27"
"Goa","Sanguem","Residential",4,9,34,13,"2015-11-27"
"Goa","Tilamol","Residential",4,9,52,18,"2015-11-27"
"Goa","Cuncolim","Industrial",4,9,49,16,"2015-11-27"
"Gujarat","ANKLESHWAR","Others",20,21,83,31,"2015-11-27"
"Madhya Pradesh","Nagda","Residential",12,19,54,42,"2015-11-27"
"Madhya Pradesh","Bhopal","Residential",2,5,85,21,"2015-11-27"
"Madhya Pradesh","Singrauli","Residential",14,16,97,46.83,"2015-11-27"
"Odisha","Talcher","Industrial",10,26,145,76,"2015-11-27"
"Odisha","Rayagada","Industrial",4,23,55,35,"2015-11-27"
"Odisha","Bhubaneswar","Residential",2,16,56,11,"2015-11-27"
"Odisha","Cuttack","Residential",2,29,73,42,"2015-11-27"
"Odisha","Berhampur","Residential",2,17,73,42,"2015-11-27"
"Odisha","Talcher","Industrial",10,22,131,88,"2015-11-27"
"Odisha","Paradeep","Industrial",13,12,143,37,"2015-11-27"
"Odisha","Paradeep","Residential",13,14,148,42,"2015-11-27"
"Odisha","Puri","Residential",2,12,93,29,"2015-11-27"
"Tamil Nadu","Coimbatore","Industrial",6,25,57,48,"2015-11-27"
"Tamil Nadu","Cuddalore","Residential",11,21,57,32,"2015-11-27"
"Tamil Nadu","Chennai","Residential",12,14,82,15,"2015-11-27"
"West Bengal","Kolkata","Others",4,58,155,85,"2015-11-27"
"Goa","Usgao","Residential",4,9,53,18,"2015-11-28"
"Goa","Codli","Residential",4,9,64,22,"2015-11-28"
"Goa","Honda","Residential",4,9,48,17,"2015-11-28"
"Goa","Bicholim","Residential",4,9,41,14,"2015-11-28"
"Goa","Amona","Residential",4,10,75,28.4,"2015-11-28"
"Goa","Assanora","Residential",4,9,40,15,"2015-11-28"
"Goa","Kundaim","Industrial",4,9,45,16,"2015-11-28"
"Madhya Pradesh","Singrauli","Residential",14,18,88,41.52,"2015-11-28"
"Odisha","Sambalpur","Residential",4,17,81,52,"2015-11-28"
"Tamil Nadu","Coimbatore","Residential",2,22,71,52,"2015-11-28"
"West Bengal","Kolkata","Residential",5,62,185,78,"2015-11-28"
"Odisha","Rourkela","Residential",7,15,109,44,"2015-11-29"
"West Bengal","Howrah","Residential",16,46,155,91,"2015-11-29"
"West Bengal","Durgapur","Residential",7,59,146,101,"2015-11-29"
"West Bengal","Kolkata","Residential",5,63,225,103,"2015-11-29"
"Gujarat","ANKLESHWAR","Others",24,24,81,36,"2015-11-30"
"Madhya Pradesh","Nagda","Industrial",31,18,56,37,"2015-11-30"
"Madhya Pradesh","Singrauli","Residential",17,20,95,42,"2015-11-30"
"Odisha","Angul","Industrial",12,25,119,47,"2015-11-30"
"Odisha","Angul","Residential",12,26,119,57,"2015-11-30"
"Odisha","Cuttack","Residential",4,32,149,38,"2015-11-30"
"Odisha","Sambalpur","Residential",4,16,76,46,"2015-11-30"
"Odisha","Keonjhar","Residential",2,13,146,77,"2015-11-30"
"Odisha","Kalinga Nagar","Industrial",2,10,117,40,"2015-11-30"
"Odisha","Kalinga Nagar","Residential",2,10,124,43,"2015-11-30"
"Odisha","Rourkela","Residential",11,14,186,107,"2015-11-30"
"Odisha","Puri","Residential",2,18,114,17,"2015-11-30"
"Odisha","Kalinga Nagar","Industrial",2,10,88,38,"2015-11-30"
"Tamil Nadu","Coimbatore","Residential",3,23,59,35,"2015-11-30"
"Tamil Nadu","Trichy","Residential",10,21,119,19,"2015-11-30"
"West Bengal","Barrackpore","Industrial",9,58,128,95,"2015-11-30"
"West Bengal","Kolkata","Others",7,69,259,119,"2015-11-30"
"Dadra & Nagar Haveli","Khadoli","Industrial",19,29,88,33,"2015-12-01"
"Daman & Diu","Daman","Industrial",19,29,88,33,"2015-12-01"
"Goa","Curchorem","Residential",4,9,46,14,"2015-12-01"
"Goa","Margao","Residential",4,9,59,18,"2015-12-01"
"Goa","Ponda","Residential",4,9,59,18,"2015-12-01"
"Goa","Sanguem","Residential",4,9,60,21,"2015-12-01"
"Goa","Tilamol","Residential",4,9,56,17,"2015-12-01"
"Goa","Cuncolim","Industrial",3,9,30,11,"2015-12-01"
"Madhya Pradesh","Nagda","Residential",13,19,53,43,"2015-12-01"
"Madhya Pradesh","Singrauli","Residential",15,16,98,46.17,"2015-12-01"
"Madhya Pradesh","Sagar","Residential",2,11,106,54.57,"2015-12-01"
"Odisha","Talcher","Industrial",12,25,106,61,"2015-12-01"
"Odisha","Rayagada","Industrial",4,21,64,26,"2015-12-01"
"Odisha","Bhubaneswar","Residential",2,21,134,56,"2015-12-01"
"Odisha","Bhubaneswar","Residential",2,18,101,42,"2015-12-01"
"Odisha","Cuttack","Residential",3,30,83,46,"2015-12-01"
"Odisha","Talcher","Industrial",11,26,150,97,"2015-12-01"
"Odisha","Paradeep","Industrial",18,15,160,56,"2015-12-01"
"Odisha","Paradeep","Residential",22,13,88,33,"2015-12-01"
"Odisha","Kalinga Nagar","Industrial",2,10,101,41,"2015-12-01"
"Odisha","Kalinga Nagar","Residential",2,11,92,36,"2015-12-01"
"Odisha","Konark","Residential",2,15,123,47,"2015-12-01"
"Odisha","Kalinga Nagar","Industrial",2,10,97,38,"2015-12-01"
"Tamil Nadu","Coimbatore","Industrial",5,22,40,49,"2015-12-01"
"Tamil Nadu","Cuddalore","Residential",5,6,29,10,"2015-12-01"
"West Bengal","Kolkata","Industrial",4,54,232,106,"2015-12-01"
"Goa","Usgao","Residential",4,8,56,18,"2015-12-02"
"Goa","Codli","Residential",4,9,56,17,"2015-12-02"
"Goa","Honda","Residential",4,9,43,13,"2015-12-02"
"Goa","Bicholim","Residential",4,9,63,20,"2015-12-02"
"Goa","Amona","Residential",4,9,51,15.7,"2015-12-02"
"Goa","Assanora","Residential",4,9,56,17,"2015-12-02"
"Goa","Kundaim","Industrial",4,9,54,20,"2015-12-02"
"Madhya Pradesh","Bhopal","Residential",2,8,48,31,"2015-12-02"
"Odisha","Rayagada","Residential",4,23,45,24,"2015-12-02"
"Odisha","Bhubaneswar","Residential",2,16,80,22,"2015-12-02"
"Odisha","Sambalpur","Residential",4,16,84,54,"2015-12-02"
"Odisha","Berhampur","Residential",2,21,89,48,"2015-12-02"
"Odisha","Cuttack","Residential",2,29,90,39,"2015-12-02"
"Tamil Nadu","Salem","Residential",7,27,47,18,"2015-12-02"
"Tamil Nadu","Coimbatore","Residential",3,23,24,14,"2015-12-02"
"West Bengal","Kolkata","Residential",5,58,176,90,"2015-12-02"
"Madhya Pradesh","Nagda","Industrial",30,16,56,37,"2015-12-03"
"Madhya Pradesh","Singrauli","Residential",12,17,85,43,"2015-12-03"
"Odisha","Angul","Industrial",8,24,100,51,"2015-12-03"
"Odisha","Angul","Residential",11,23,117,60,"2015-12-03"
"Odisha","Bhubaneswar","Residential",2,21,143,29,"2015-12-03"
"Odisha","Rourkela","Residential",7,13,93,45,"2015-12-03"
"Odisha","Bhubaneswar","Residential",2,18,93,47,"2015-12-03"
"Odisha","Cuttack","Residential",3,30,132,51,"2015-12-03"
"Odisha","Keonjhar","Residential",2,13,113,55,"2015-12-03"
"Odisha","Kalinga Nagar","Industrial",2,10,105,44,"2015-12-03"
"Odisha","Kalinga Nagar","Residential",2,10,108,45,"2015-12-03"
"Odisha","Rourkela","Residential",14,16,87,49,"2015-12-03"
"Odisha","Konark","Residential",2,15,91,62,"2015-12-03"
"Odisha","Kalinga Nagar","Industrial",2,10,99,40,"2015-12-03"
"Tamil Nadu","Chennai","Industrial",11,12,36,18,"2015-12-03"
"West Bengal","Howrah","Residential",15,40,129,75,"2015-12-03"
"West Bengal","Kolkata","Residential",4,55,165,87,"2015-12-03"
"West Bengal","Kolkata","Others",4,51,159,84,"2015-12-03"
"Dadra & Nagar Haveli","Khadoli","Industrial",17,28,82,31,"2015-12-04"
"Daman & Diu","Daman","Industrial",17,28,82,31,"2015-12-04"
"Goa","Curchorem","Residential",4,9,51,15,"2015-12-04"
"Goa","Margao","Residential",4,9,49,15,"2015-12-04"
"Goa","Ponda","Residential",4,9,46,16,"2015-12-04"
"Goa","Sanguem","Residential",4,9,52,17,"2015-12-04"
"Goa","Tilamol","Residential",4,9,63,19,"2015-12-04"
"Goa","Cuncolim","Industrial",4,9,37,13,"2015-12-04"
"Madhya Pradesh","Nagda","Residential",14,21,54,42,"2015-12-04"
"Madhya Pradesh","Bhopal","Residential",2,19,63,18,"2015-12-04"
"Madhya Pradesh","Singrauli","Residential",12,17,96,42.41,"2015-12-04"
"Madhya Pradesh","Sagar","Residential",2,16,126,62.45,"2015-12-04"
"Odisha","Talcher","Industrial",11,25,151,87,"2015-12-04"
"Odisha","Rayagada","Industrial",4,24,63,30,"2015-12-04"
"Odisha","Cuttack","Residential",3,31,83,50,"2015-12-04"
"Odisha","Sambalpur","Residential",4,19,77,44,"2015-12-04"
"Odisha","Talcher","Industrial",10,25,144,83,"2015-12-04"
"Odisha","Paradeep","Industrial",20,13,90,29,"2015-12-04"
"Odisha","Paradeep","Residential",18,12,83,32,"2015-12-04"
"Odisha","Puri","Residential",2,25,100,28,"2015-12-04"
"Tamil Nadu","Coimbatore","Industrial",5,21,39,47,"2015-12-04"
"Tamil Nadu","Cuddalore","Residential",7,8,35,18,"2015-12-04"
"West Bengal","Kolkata","Industrial",5,61,215,91,"2015-12-04"
"West Bengal","Barrackpore","Industrial",7,53,109,77,"2015-12-04"
"Goa","Usgao","Residential",4,9,53,16,"2015-12-05"
"Goa","Codli","Residential",4,9,61,20,"2015-12-05"
"Goa","Honda","Residential",4,10,68,23,"2015-12-05"
"Goa","Bicholim","Residential",4,9,56,17,"2015-12-05"
"Goa","Amona","Residential",4,9,51,16.2,"2015-12-05"
"Goa","Assanora","Residential",4,9,49,15,"2015-12-05"
"Goa","Kundaim","Industrial",4,9,47,14,"2015-12-05"
"Madhya Pradesh","Singrauli","Residential",12,18,80,37.64,"2015-12-05"
"Odisha","Berhampur","Residential",2,18,92,56,"2015-12-05"
"Odisha","Cuttack","Residential",4,31,83,43,"2015-12-05"
"Tamil Nadu","Coimbatore","Residential",3,19,37,42,"2015-12-05"
"West Bengal","Durgapur","Residential",9,64,147,93,"2015-12-05"
"West Bengal","Kolkata","Residential",3,60,180,94,"2015-12-05"
"West Bengal","Howrah","Residential",24,51,152,84,"2015-12-06"
"West Bengal","Kolkata","Others",3,49,149,76,"2015-12-06"
"Dadra & Nagar Haveli","Khadoli","Industrial",21,32,91,36,"2015-12-07"
"Daman & Diu","Daman","Industrial",21,32,91,36,"2015-12-07"
"Madhya Pradesh","Nagda","Industrial",27,15,60,45.4,"2015-12-07"
"Madhya Pradesh","Singrauli","Residential",14,18,90,43,"2015-12-07"
"Odisha","Angul","Industrial",8,23,84,42,"2015-12-07"
"Odisha","Rayagada","Residential",5,21,44,29,"2015-12-07"
"Odisha","Angul","Residential",11,23,122,65,"2015-12-07"
"Odisha","Bhubaneswar","Residential",2,22,141,57,"2015-12-07"
"Odisha","Rourkela","Residential",7,13,97,42,"2015-12-07"
"Odisha","Bhubaneswar","Residential",2,19,125,48,"2015-12-07"
"Odisha","Cuttack","Residential",4,34,154,55,"2015-12-07"
"Odisha","Sambalpur","Residential",5,19,87,50,"2015-12-07"
"Odisha","Keonjhar","Residential",2,13,155,77,"2015-12-07"
"Odisha","Rourkela","Residential",13,14,170,43,"2015-12-07"
"Odisha","Konark","Residential",2,15,89,61,"2015-12-07"
"Odisha","Puri","Residential",2,19,83,11,"2015-12-07"
"Tamil Nadu","Coimbatore","Residential",4,23,39,26,"2015-12-07"
"Tamil Nadu","Mettur","Residential",7,21,39,21,"2015-12-07"
"Tamil Nadu","Trichy","Residential",8.08222107401066,22.5922759331576,91.7796692607069,13.3,"2015-12-07"
"West Bengal","Kolkata","Industrial",6,67,246,113,"2015-12-07"
"West Bengal","Barrackpore","Industrial",8,60,139,97,"2015-12-07"
"Goa","Curchorem","Residential",4,9,57,20,"2015-12-08"
"Goa","Margao","Residential",4,9,69,24,"2015-12-08"
"Goa","Ponda","Residential",4,9,57,17,"2015-12-08"
"Goa","Sanguem","Residential",4,9,38,12,"2015-12-08"
"Goa","Tilamol","Residential",4,9,53,16,"2015-12-08"
"Goa","Cuncolim","Industrial",4,9,35,12,"2015-12-08"
"Madhya Pradesh","Nagda","Residential",13,20,60,41,"2015-12-08"
"Madhya Pradesh","Singrauli","Residential",11,18,97,46.36,"2015-12-08"
"Madhya Pradesh","Sagar","Residential",2,12,131,62.43,"2015-12-08"
"Odisha","Talcher","Industrial",11,27,137,79,"2015-12-08"
"Odisha","Rayagada","Industrial",4,24,70,28,"2015-12-08"
"Odisha","Cuttack","Residential",2,29,92,51,"2015-12-08"
"Odisha","Berhampur","Residential",2,21,95,55,"2015-12-08"
"Odisha","Talcher","Industrial",9,24,145,92,"2015-12-08"
"Odisha","Paradeep","Industrial",18,14,80,30,"2015-12-08"
"Odisha","Paradeep","Residential",19,13,83,30,"2015-12-08"
"Odisha","Kalinga Nagar","Industrial",2,10,99,43,"2015-12-08"
"Odisha","Kalinga Nagar","Residential",3,11,93,37,"2015-12-08"
"Odisha","Kalinga Nagar","Industrial",2,10,105,42,"2015-12-08"
"Tamil Nadu","Chennai","Industrial",12,12,46,26,"2015-12-08"
"Tamil Nadu","Cuddalore","Residential",11,13,33,22,"2015-12-08"
"Tamil Nadu","Mettur","Industrial",10,25,42,25,"2015-12-08"
"West Bengal","Durgapur","Residential",8,56,118,74,"2015-12-08"
"West Bengal","Kolkata","Residential",7,72,251,120,"2015-12-08"
"West Bengal","Kolkata","Residential",5,64,215,114,"2015-12-08"
"Goa","Usgao","Residential",4,9,47,15,"2015-12-09"
"Goa","Codli","Residential",4,9,46,15,"2015-12-09"
"Goa","Honda","Residential",4,9,51,16,"2015-12-09"
"Goa","Bicholim","Residential",4,9,63,19,"2015-12-09"
"Goa","Amona","Residential",4,9,46,14.5,"2015-12-09"
"Goa","Assanora","Residential",4,9,52,17,"2015-12-09"
"Goa","Kundaim","Industrial",4,10,55,18,"2015-12-09"
"Madhya Pradesh","Bhopal","Residential",2,6,53,28,"2015-12-09"
"Madhya Pradesh","Singrauli","Residential",13,17,85,42.09,"2015-12-09"
"Odisha","Rayagada","Residential",4,24,42,26,"2015-12-09"
"Odisha","Sambalpur","Residential",4,18,74,48,"2015-12-09"
"Odisha","Cuttack","Residential",3,29,77,34,"2015-12-09"
"Odisha","Konark","Residential",2,16,117,48,"2015-12-09"
"Tamil Nadu","Salem","Residential",8,28,42,12,"2015-12-09"
"Tamil Nadu","Coimbatore","Residential",3,20,49,42,"2015-12-09"
"West Bengal","Howrah","Residential",24,61,150,94,"2015-12-09"
"West Bengal","Kolkata","Others",5,66,197,93,"2015-12-09"
"Gujarat","Ahmedabad","Residential",14,17,74,12,"2015-12-10"
"Gujarat","Ahmedabad","Residential",21,27,108,19,"2015-12-10"
"Madhya Pradesh","Nagda","Industrial",33,19,54,41,"2015-12-10"
"Madhya Pradesh","Singrauli","Residential",11,17,92,38,"2015-12-10"
"Odisha","Angul","Industrial",11,27,112,79,"2015-12-10"
"Odisha","Angul","Residential",11,20,109,54,"2015-12-10"
"Odisha","Rourkela","Residential",6,13,108,38,"2015-12-10"
"Odisha","Cuttack","Residential",3,33,166,46,"2015-12-10"
"Odisha","Keonjhar","Residential",2,14,122,79,"2015-12-10"
"Odisha","Kalinga Nagar","Industrial",2,10,95,41,"2015-12-10"
"Odisha","Kalinga Nagar","Residential",2,10,98,40,"2015-12-10"
"Odisha","Rourkela","Residential",12,14,171,112,"2015-12-10"
"Odisha","Puri","Residential",2,23,123,39,"2015-12-10"
"Odisha","Kalinga Nagar","Industrial",2,10,95,37,"2015-12-10"
"Tamil Nadu","Chennai","Industrial",8.08222107401066,22.5922759331576,91.7796692607069,20,"2015-12-10"
"West Bengal","Kolkata","Industrial",5,58,201,90,"2015-12-10"
"Dadra & Nagar Haveli","Khadoli","Industrial",22,34,90,34,"2015-12-11"
"Daman & Diu","Daman","Industrial",22,34,90,34,"2015-12-11"
"Goa","Curchorem","Residential",4,9,68,23,"2015-12-11"
"Goa","Margao","Residential",4,9,65,21,"2015-12-11"
"Goa","Ponda","Residential",5,10,62,22,"2015-12-11"
"Goa","Sanguem","Residential",4,9,54,17,"2015-12-11"
"Goa","Tilamol","Residential",4,9,65,21,"2015-12-11"
"Goa","Cuncolim","Industrial",4,10,74,26,"2015-12-11"
"Gujarat","Ahmedabad","Residential",7,22,105,9,"2015-12-11"
"Gujarat","Ahmedabad","Residential",9,20,106,23,"2015-12-11"
"Gujarat","Ahmedabad","Others",15,24,100,16,"2015-12-11"
"Madhya Pradesh","Nagda","Residential",11,17,59,37,"2015-12-11"
"Madhya Pradesh","Bhopal","Residential",2,5,59,51,"2015-12-11"
"Madhya Pradesh","Singrauli","Residential",13,17,95,42.76,"2015-12-11"
"Madhya Pradesh","Sagar","Residential",2,13,113,41.69,"2015-12-11"
"Odisha","Talcher","Industrial",9,25,167,83,"2015-12-11"
"Odisha","Rayagada","Industrial",5,22,58,24,"2015-12-11"
"Odisha","Bhubaneswar","Residential",2,22,156,58,"2015-12-11"
"Odisha","Bhubaneswar","Residential",2,20,136,47,"2015-12-11"
"Odisha","Cuttack","Residential",3,29,98,55,"2015-12-11"
"Odisha","Berhampur","Residential",2,20,102,50,"2015-12-11"
"Odisha","Talcher","Industrial",9,23,128,85,"2015-12-11"
"Odisha","Paradeep","Industrial",19,12,81,26,"2015-12-11"
"Odisha","Paradeep","Residential",22,14,69,26,"2015-12-11"
"Tamil Nadu","Cuddalore","Residential",9,16,41,20,"2015-12-11"
"West Bengal","Durgapur","Residential",9,60,169,97,"2015-12-11"
"West Bengal","Kolkata","Residential",4,58,169,83,"2015-12-11"
"Goa","Usgao","Residential",4,10,60,20,"2015-12-12"
"Goa","Codli","Residential",4,9,44,14,"2015-12-12"
"Goa","Honda","Residential",4,8,33,10,"2015-12-12"
"Goa","Bicholim","Residential",4,9,58,19,"2015-12-12"
"Goa","Amona","Residential",5,10,74,23.7,"2015-12-12"
"Goa","Assanora","Residential",4,9,58,19,"2015-12-12"
"Goa","Kundaim","Industrial",5,10,74,29,"2015-12-12"
"Gujarat","Ahmedabad","Industrial",7,24,106,18,"2015-12-12"
"Madhya Pradesh","Singrauli","Residential",15,16,87,43.57,"2015-12-12"
"Odisha","Cuttack","Residential",3,29,81,51,"2015-12-12"
"Tamil Nadu","Madurai","Industrial",15,21,31,17.5,"2015-12-12"
"Tamil Nadu","Coimbatore","Residential",2,22,46,47,"2015-12-12"
"West Bengal","Howrah","Residential",26,58,166,91,"2015-12-12"
"West Bengal","Kolkata","Residential",2,49,106,52,"2015-12-12"
"West Bengal","Barrackpore","Industrial",7,56,129,94,"2015-12-12"
"West Bengal","Kolkata","Residential",2,47,138,69,"2015-12-13"
"Dadra & Nagar Haveli","Khadoli","Industrial",19,30,88,33,"2015-12-14"
"Daman & Diu","Daman","Industrial",19,30,88,33,"2015-12-14"
"Gujarat","Ahmedabad","Residential",11,20,77,13,"2015-12-14"
"Gujarat","Ahmedabad","Residential",15,26,133,21,"2015-12-14"
"Madhya Pradesh","Nagda","Industrial",29,21,59,45,"2015-12-14"
"Madhya Pradesh","Singrauli","Residential",11,17,93,39,"2015-12-14"
"Odisha","Angul","Industrial",10,27,110,62,"2015-12-14"
"Odisha","Rayagada","Residential",3,16,33,10,"2015-12-14"
"Odisha","Angul","Residential",9,20,76,42,"2015-12-14"
"Odisha","Rourkela","Residential",7,14,97,49,"2015-12-14"
"Odisha","Cuttack","Residential",4,30,158,51,"2015-12-14"
"Odisha","Sambalpur","Residential",4,19,87,52,"2015-12-14"
"Odisha","Keonjhar","Residential",2,16,140,81,"2015-12-14"
"Odisha","Rourkela","Residential",12,14,184,129,"2015-12-14"
"Odisha","Konark","Residential",2,10,66,30,"2015-12-14"
"Tamil Nadu","Mettur","Residential",9,21,46,30,"2015-12-14"
"Tamil Nadu","Trichy","Residential",12,23,134,20.4,"2015-12-14"
"West Bengal","Kolkata","Residential",3,51,154,96,"2015-12-14"
"Goa","Curchorem","Residential",4,10,75,25,"2015-12-15"
"Goa","Margao","Residential",4,10,79,26,"2015-12-15"
"Goa","Ponda","Residential",4,9,35,13,"2015-12-15"
"Goa","Sanguem","Residential",5,9,60,20,"2015-12-15"
"Goa","Tilamol","Residential",4,10,78,24,"2015-12-15"
"Goa","Cuncolim","Industrial",4,8,30,11,"2015-12-15"
"Gujarat","Ahmedabad","Residential",10,22,102,21,"2015-12-15"
"Gujarat","Ahmedabad","Residential",6,15,180,30,"2015-12-15"
"Gujarat","Ahmedabad","Others",10,30,102,23,"2015-12-15"
"Madhya Pradesh","Nagda","Residential",15,19,56,38,"2015-12-15"
"Madhya Pradesh","Singrauli","Residential",14,16,97,46.31,"2015-12-15"
"Madhya Pradesh","Sagar","Residential",2,13,124,58.79,"2015-12-15"
"Odisha","Talcher","Industrial",10,24,198,98,"2015-12-15"
"Odisha","Rayagada","Industrial",3,17,42,15,"2015-12-15"
"Odisha","Bhubaneswar","Residential",2,20,61,14,"2015-12-15"
"Odisha","Cuttack","Residential",3,29,93,43,"2015-12-15"
"Odisha","Berhampur","Residential",2,19,85,42,"2015-12-15"
